"CATEGORY_CODE","ITEM_ID","ITEM_PRICE","ITEM_UPC","REPL_QTY","_FREQUENCY"
"20640","13007","4.5","11385056951","24","1"
"20100","13008","2.23","19072256857","24","1"
"20100","13009","2.11","10643277490","1","1"
"20100","13010","2.36","16805358460","24","1"
"20100","13011","1.91","15255353598","24","2"
"20180","13012","3.62","14368528098","24","1"
"20160","13013","14.04","12515789527","1","2"
"20100","13014","2.14","10473883760","18","2"
"20140","13015","8.69","19028920166","12","1"
"20100","13016","2.13","15692107040","24","1"
"20190","13017","3.94","14570302100","1","1"
"20100","13018","1.94","18197224384","18","1"
"20100","13019","2.03","18157582596","1","1"
"20240","13020","12.71","10145142462","24","2"
"20100","13021","1.97","19150861236","18","1"
"20100","13022","1.59","10622954250","24","3"
"20100","13023","2.24","14812372858","1","1"
"20600","13024","4.41","19446967173","24","2"
"20100","13025","1.97","11498405128","24","1"
"20370","13026","175.41","18707469890","24","2"
"20180","13027","3.77","13076899081","18","2"
"20600","13028","4.96","15778269299","24","1"
"20100","13029","1.94","12396425134","18","1"
"20100","13030","1.8","11471606685","18","4"
"20100","13031","2.37","12197144605","24","1"
"20140","13032","10.41","16916366590","18","2"
"20100","13033","1.67","18938052428","24","1"
"20100","13034","1.94","12719164141","24","4"
"20620","13035","15.28","11460620709","18","1"
"20100","13036","2.01","11943602640","1","3"
"20100","13037","1.85","15730462605","24","1"
"20100","13038","2.4","19534074520","1","1"
"20100","13039","1.88","17450640943","24","4"
"20100","13040","2.25","11392901258","18","2"
"20100","13041","2.08","12943836958","24","1"
"20100","13042","2.28","10954924977","12","4"
"20190","13043","4.11","11490060009","12","2"
"20100","13044","1.77","14211289067","1","4"
"20150","13045","6.43","11792086443","1","2"
"20100","13046","1.75","18412960628","12","1"
"20380","13047","7.36","19014578398","24","1"
"20100","13048","1.58","13795356358","24","3"
"20180","13049","4.03","18617680106","1","1"
"20180","13050","4.48","14640178939","12","4"
"20100","13051","1.84","10387041583","24","1"
"20100","13052","1.86","19174335654","18","2"
"20190","13053","4.57","17312319208","24","2"
"20100","13054","1.95","14951314230","18","1"
"20140","13055","10.71","14400135505","18","1"
"20100","13056","1.58","19727734850","12","2"
"20100","13057","2.21","10551571176","12","1"
"20100","13058","2.21","15805602929","1","4"
"20100","13059","2.07","14359520589","18","1"
"20100","13060","1.89","10944052254","24","2"
"20160","13061","10.9","10082831222","24","3"
"20200","13062","24.94","12587765570","12","2"
"20100","13063","1.87","11776377762","1","3"
"20100","13064","2.25","15462308670","1","3"
"20100","13065","2.44","11649421960","18","2"
"20730","13066","4.15","13162587982","18","1"
"20100","13067","1.8","15948959201","12","3"
"20100","13068","2.1","10263296554","12","1"
"20800","13069","9.47","18081192205","18","3"
"20100","13070","2.14","16342039119","18","1"
"20100","13071","2.09","18006462117","18","1"
"20100","13072","1.86","16809007139","24","1"
"20220","13073","27.34","18705789197","18","1"
"20100","13074","2.13","18525523306","12","1"
"20100","13075","1.9","13679978364","18","1"
"20100","13076","2.01","15888321980","12","2"
"20100","13077","1.78","12279433170","18","2"
"20100","13078","2.11","14739945333","12","4"
"20100","13079","2.09","12262660313","12","2"
"20100","13080","2.24","11819524093","18","3"
"20100","13081","1.86","19359849706","12","3"
"20100","13082","2.31","15520782011","18","1"
"20160","13083","12.06","13818056009","24","1"
"20810","13084","10.34","18633681952","1","1"
"20640","13085","5.95","14891104938","24","1"
"20100","13086","1.99","19573272867","12","1"
"20100","13087","1.89","17249669970","24","1"
"20100","13088","2.22","18454555076","24","2"
"20100","13089","1.77","11524191662","1","1"
"20100","13090","1.87","12018304664","18","1"
"20180","13091","4.06","18877139587","18","2"
"20180","13092","3.98","18875666100","18","2"
"20100","13093","1.9","17468088072","24","1"
"20460","13094","8.43","18070655584","12","1"
"20160","13095","11.32","15955895486","12","1"
"20160","13096","10.83","15853991357","1","1"
"20100","13097","2.01","12829660414","1","3"
"20140","13098","10.68","12575101033","18","3"
"20160","13099","10.16","10760686564","12","1"
"20100","13100","1.81","15965333934","12","3"
"20160","13101","12.94","15128738009","12","2"
"20100","13102","2.09","16525276869","18","1"
"20200","13103","17.07","13039898320","1","2"
"20530","13104","20.03","14959470035","12","3"
"20150","13105","6.94","16087164207","1","4"
"20640","13106","4.51","12199042593","18","2"
"20100","13107","2.15","14060080214","12","1"
"20380","13108","6.93","12328607891","12","2"
"20100","13109","1.64","13219487249","1","1"
"20100","13110","2.14","18151823682","24","2"
"20100","13111","2.08","10235115620","24","1"
"20100","13112","1.92","17428780120","24","1"
"20100","13113","1.74","16982612967","24","2"
"20100","13114","2.14","12115398054","12","4"
"20640","13115","4.67","13700353618","12","2"
"20150","13116","5.96","10419452546","24","1"
"20100","13117","1.61","12292902600","1","1"
"20100","13118","2.33","11510525022","24","4"
"20100","13119","1.72","19894380561","18","4"
"20100","13120","1.92","17459194612","18","1"
"20160","13121","10.04","10027438272","1","2"
"20100","13122","2","15589492619","12","1"
"20800","13123","7.45","12210086161","1","1"
"20160","13124","11.68","10959379284","12","2"
"20100","13125","1.9","17150072423","24","4"
"20100","13126","2.62","10606487153","24","2"
"20100","13127","1.85","13416598426","12","4"
"20190","13128","3.96","11150479478","1","1"
"20100","13129","2.06","14752451971","18","1"
"20600","13130","5.48","10754747757","1","3"
"20160","13131","12.52","14438020015","1","1"
"20100","13132","1.91","19766728891","18","1"
"20100","13133","2.07","16848652602","18","1"
"20100","13134","2.05","13086236347","12","1"
"20160","13135","13.37","19866851846","12","4"
"20380","13136","6.54","13909851723","18","3"
"20220","13137","34.55","19949215460","12","2"
"20100","13138","1.96","17286609514","1","2"
"20100","13139","1.7","14493246038","12","2"
"20100","13140","2.08","11164432179","18","1"
"20100","13141","2.24","17163464075","18","1"
"20100","13142","2.27","14169836305","18","2"
"20100","13143","2.04","12509618249","1","1"
"20100","13144","2.04","15388212292","24","1"
"20100","13145","1.86","14491484991","24","1"
"20100","13146","2.16","16448623011","1","3"
"20100","13147","2.21","14052430876","1","2"
"20100","13148","2.05","12530839104","24","2"
"20100","13149","1.93","13729996746","12","1"
"20100","13150","1.77","12798938940","1","1"
"20150","13151","5.77","11291768157","24","1"
"20100","13152","2.09","11091287518","18","1"
"20380","13153","7.92","18776008998","18","2"
"20100","13154","2.2","19017949008","24","1"
"20100","13155","1.85","17115566741","24","2"
"20100","13156","1.93","13950383219","12","1"
"20100","13157","1.85","19561631538","12","2"
"20100","13158","2.21","17640488204","12","3"
"20160","13159","12.26","16252435307","1","1"
"20380","13160","6.37","15881142150","18","1"
"20160","13161","11.38","13357079739","1","1"
"20220","13162","29.75","17116985364","18","4"
"20100","13163","2.55","10764487330","12","2"
"20140","13164","10.46","10041389766","1","1"
"20100","13165","1.65","13197777969","24","1"
"20100","13166","1.61","19442870288","18","1"
"20100","13167","2.01","17728920511","12","4"
"20640","13168","5.04","18385421766","1","2"
"20600","13169","4.15","15747292747","12","2"
"20380","13170","7.26","10813523873","1","1"
"20100","13171","1.95","14705544507","1","1"
"20100","13172","1.82","13311614056","24","1"
"20730","13173","4.02","17978057998","1","1"
"20100","13174","2.2","18393889293","24","2"
"20100","13175","1.93","13959688480","1","1"
"20100","13176","1.89","18475158602","18","2"
"20600","13177","5.14","16871487298","12","1"
"20100","13178","2.05","11427463856","18","1"
"20100","13179","1.84","18844939066","12","4"
"20100","13180","1.47","16059562559","12","1"
"20640","13181","4.96","15105505675","24","2"
"20600","13182","5.61","15683570265","1","1"
"20160","13183","11.86","18605220300","18","2"
"20160","13184","12.02","17751599233","1","3"
"20100","13185","1.95","11296967325","1","3"
"20100","13186","2.2","16232659335","24","2"
"20100","13187","1.91","16295510769","1","1"
"20100","13188","2.12","18968071771","18","2"
"20100","13189","2.03","10848674974","1","1"
"20160","13190","12.07","10111219537","1","3"
"20100","13191","1.91","13380054544","24","2"
"20100","13192","2.17","11889074832","12","1"
"20620","13193","12.42","19365840262","18","1"
"20100","13194","1.82","17636618067","18","2"
"20100","13195","1.86","12517882005","1","2"
"20100","13196","1.97","10116257718","24","1"
"20100","13197","1.78","16257368841","1","3"
"20100","13198","1.68","16185871252","18","2"
"20100","13199","2.03","15567497032","18","1"
"20100","13200","1.76","17447830175","12","3"
"20380","13201","6.7","17445985902","24","1"
"20100","13202","1.86","18985402498","12","4"
"20100","13203","1.96","19686973387","1","3"
"20100","13204","2.25","19905904446","1","1"
"20180","13205","3.69","14316116183","24","3"
"20160","13206","10.56","14102663787","12","1"
"20160","13207","12.69","18472760786","18","1"
"20100","13208","1.93","10290349653","1","1"
"20160","13209","10.74","19392996400","1","4"
"20100","13210","2.22","11973160181","24","3"
"20100","13211","1.87","12412838359","1","2"
"20100","13212","1.97","15616297669","12","1"
"20730","13213","5.78","14813578327","24","2"
"20800","13214","8.34","14834847722","24","1"
"20100","13215","1.91","19699502985","1","3"
"20160","13216","12.09","18480048717","18","1"
"20100","13217","2.02","18344886804","24","2"
"20100","13218","2.03","19170156779","1","2"
"20100","13219","2.15","16939075879","1","4"
"20220","13220","31.9","17772895107","12","1"
"20600","13221","5.73","17466953307","12","1"
"20100","13222","2.05","18236256926","12","2"
"20100","13223","1.78","15636837792","12","1"
"20100","13224","2.04","11021797871","18","1"
"20100","13225","1.91","17430321935","1","1"
"20100","13226","2.17","18990237562","18","1"
"20100","13227","1.86","17767287539","12","1"
"20140","13228","10.4","13996570027","18","1"
"20160","13229","10.36","13921163834","18","1"
"20100","13230","2.05","12338056527","1","1"
"20100","13231","1.94","18169043237","12","1"
"20100","13232","1.9","17324679414","1","1"
"20100","13233","2.07","14071306933","24","2"
"20100","13234","1.93","12682077151","12","1"
"20100","13235","2.13","14249713967","24","1"
"20100","13236","1.87","19272433150","24","1"
"20160","13237","11.08","17530941030","1","3"
"20100","13238","1.95","19104170298","12","1"
"20190","13239","4.73","12017540377","12","2"
"20100","13240","1.8","10869766027","18","1"
"20160","13241","11.45","16030065118","1","1"
"20160","13242","12.83","17847117039","1","1"
"20100","13243","1.69","12112053956","1","3"
"20100","13244","2.13","17621176861","24","3"
"20100","13245","2.1","13121565535","18","1"
"20640","13246","5.81","11803589186","1","1"
"20100","13247","2.21","13141662370","1","3"
"20600","13248","5.54","15398528324","18","1"
"20100","13249","2.22","17884065942","1","1"
"20100","13250","1.81","12184705735","1","4"
"20100","13251","1.92","17958951654","18","1"
"20100","13252","2.23","19613030837","18","1"
"20100","13253","2.09","15952070762","24","3"
"20140","13254","8.74","13728953043","18","1"
"20100","13255","1.99","19113004587","12","3"
"20100","13256","1.94","17639907893","1","3"
"20380","13257","6.19","10567341199","1","1"
"20100","13258","1.89","10305533305","24","1"
"20140","13259","11.73","16165321823","18","2"
"20100","13260","1.71","13378398550","18","2"
"20100","13261","2.17","19946361563","12","1"
"20100","13262","1.84","19032214202","1","2"
"20160","13263","11.41","18941190191","12","1"
"20100","13264","2.04","11433873459","24","2"
"20600","13265","4.74","11012012176","18","4"
"20100","13266","2.45","18474415036","24","2"
"20800","13267","7.75","15164459982","18","3"
"20100","13268","1.75","12445410105","12","1"
"20380","13269","6.61","17468605185","24","1"
"20160","13270","12.11","19832431803","18","2"
"20100","13271","1.66","12322915258","18","1"
"20160","13272","13.3","15859716222","1","1"
"20100","13273","2.29","16584936483","18","1"
"20100","13274","2.01","17610295275","24","4"
"20100","13275","2.05","10637759159","1","1"
"20160","13276","12.71","11647285707","24","1"
"20100","13277","1.65","10540188329","1","3"
"20100","13278","1.97","10048786093","1","1"
"20640","13279","6.57","13322634519","24","1"
"20100","13280","2.13","15002697881","18","4"
"20100","13281","1.78","18866618662","12","2"
"20160","13282","13.13","13572930868","18","1"
"20380","13283","6.22","17921671104","12","1"
"20100","13284","2.18","14914410613","1","3"
"20140","13285","9.82","18373151117","1","1"
"20100","13286","2.13","10492486981","24","2"
"20100","13287","1.89","12710632368","18","1"
"20100","13288","2.2","18456507939","12","2"
"20100","13289","1.79","14236473865","12","2"
"20100","13290","2.08","19117503845","18","4"
"20160","13291","11.82","11167086888","24","1"
"20100","13292","2.06","15799590856","12","2"
"20100","13293","1.52","10882350988","18","2"
"20100","13294","2.24","16482275432","1","3"
"20600","13295","4.91","17269708292","24","1"
"20100","13296","2.13","12830468352","12","2"
"20100","13297","1.9","10408550025","1","1"
"20150","13298","5.29","11126569585","18","1"
"20100","13299","2.25","10662502590","1","1"
"20100","13300","1.91","13153101272","1","1"
"20100","13301","2.29","11371869786","24","2"
"20100","13302","1.89","10778444274","24","2"
"20100","13303","2.02","13793323475","1","4"
"20100","13304","2.08","10339157425","18","2"
"20280","13305","12.53","18530122715","18","1"
"20100","13306","1.89","10827027962","12","1"
"20100","13307","1.98","13306499613","18","2"
"20380","13308","6.53","14425380668","12","1"
"20100","13309","1.96","19620857756","1","3"
"20160","13310","12.34","19909579753","18","2"
"20100","13311","1.88","16761834363","1","1"
"20160","13312","12.6","19317639121","12","1"
"20100","13313","1.79","16798634314","1","1"
"20100","13314","2.14","10755020886","12","2"
"20100","13315","2","18165724293","18","2"
"20100","13316","1.85","13329574941","12","3"
"20160","13317","11.42","18335971474","18","1"
"20180","13318","3.99","12460886132","1","1"
"20600","13319","4.97","14020919751","18","3"
"20180","13320","4.53","13868671900","12","1"
"20100","13321","2.15","16990861472","12","2"
"20100","13322","1.83","12036140487","1","1"
"20100","13323","1.94","13353978437","18","1"
"20600","13324","4.63","19971511887","12","1"
"20100","13325","1.8","14358466369","18","3"
"20420","13326","9.53","15927479607","12","3"
